#Step Temp KinEng PotEng 
     527   0.88361526    1.3247757   0.31821225 
     528   0.88584919     1.328125   0.31542335 
     529   0.88680892    1.3295639    0.3133935 
     530   0.88619337     1.328641   0.31438243 
     531   0.88415211    1.3255806   0.31837706 
     532   0.88150425    1.3216107   0.32252312 
     533   0.87851608    1.3171307     0.327225 
     534   0.87605103    1.3134349   0.33106163 
     535   0.87429293     1.310799   0.33375216 
     536   0.87185578    1.3071451   0.33857572 
     537   0.86838518    1.3019417   0.34493078 
     538   0.86508841     1.296999     0.350089 
     539   0.86326452    1.2942645   0.35283709 
     540   0.86281384    1.2935888   0.35421199 
     541   0.86372912    1.2949611    0.3535154 
     542   0.86590359    1.2982212   0.35072641 
     543   0.86941408    1.3034843   0.34583726 
     544   0.87517687    1.3121243   0.33853438 
     545   0.88094663    1.3207747   0.32928902 
     546   0.88479492    1.3265443   0.32374104 
     547    0.8871509    1.3300766   0.32096584 
     548   0.88823779    1.3317061   0.31903456 
     549   0.88752833    1.3306425   0.32104173 
     550   0.88523643    1.3272063    0.3247692 
     551   0.88358031    1.3247233   0.32686307 
     552    0.8837377    1.3249593   0.32706171 
     553   0.88492251    1.3267356   0.32596041 
     554   0.88640828    1.3289632   0.32472796 
     555   0.88835144    1.3318765   0.32277057 
     556   0.89010507    1.3345057   0.32084201 
     557   0.89116839    1.3360999   0.31955426 
     558   0.89168265    1.3368709   0.31994441 
     559   0.89162104    1.3367785   0.32065361 
     560   0.89112909     1.336041   0.32215161 
     561   0.89126335    1.3362422   0.32197349 
     562    0.8925617    1.3381888   0.32122407 
     563   0.89380458    1.3400522    0.3196629 
     564   0.89438024    1.3409153   0.31867306 
     565    0.8952139    1.3421652   0.31818285 
     566   0.89639609    1.3439376   0.31768027 
     567   0.89781819    1.3460697    0.3158841 
     568   0.89933472    1.3483434   0.31440255 
     569   0.90026152    1.3497329   0.31348277 
     570   0.90084429    1.3506066   0.31331816 
     571    0.9017304    1.3519352   0.31207771 
     572   0.90246133     1.353031   0.31105983 
     573   0.90348016    1.3545585   0.31041476 
     574   0.90453925    1.3561464   0.30957882 
     575      0.90495    1.3567622    0.3101133 
     576    0.9045359    1.3561413   0.31118637 
     577   0.90366989     1.354843   0.31330728 
     578   0.90254247    1.3531527    0.3159287 
     579   0.90066545    1.3503385   0.31871815 
     580   0.89842853    1.3469848   0.32280777 
     581   0.89602237    1.3433773   0.32666579 
     582   0.89381255    1.3400642   0.33075458 
     583   0.89286747    1.3386472   0.33267553 
     584   0.89423357    1.3406954   0.33042083 
     585   0.89651159    1.3441108   0.32734121 
     586   0.89809035    1.3464777   0.32538669 
     587    0.8992494    1.3482155   0.32331497 
     588   0.90014993    1.3495656   0.32255796 
     589   0.90027223     1.349749   0.32310854 
     590    0.8986524    1.3473204   0.32711579 
     591   0.89509538    1.3419875   0.33292332 
     592   0.89035196    1.3348758   0.34133948 
     593   0.88607638    1.3284656   0.34803654 
     594    0.8839065    1.3252124   0.35250788 
     595   0.88346564    1.3245514   0.35423313 
     596   0.88393819    1.3252599   0.35366592 
     597   0.88557413    1.3277126   0.35140199 
     598   0.88851879    1.3321274   0.34755573 
     599   0.89143395     1.336498   0.34333943 
     600   0.89453419    1.3411461   0.33933386 
     601   0.89846403     1.347038    0.3336094 
     602   0.90177611    1.3520037   0.32959149 
     603   0.90468746    1.3563686    0.3263181 
     604   0.90771465    1.3609071   0.32269221 
     605   0.91016897    1.3645868   0.32003748 
     606    0.9120358    1.3673857   0.31725798 
     607     0.913617    1.3697564   0.31605863 
     608   0.91449302    1.3710697   0.31586963 
     609   0.91440637    1.3709398   0.31641689 
     610   0.91309458    1.3689731   0.31888708 
     611   0.91143136    1.3664795    0.3228516 
     612   0.91104358    1.3658981   0.32319563 
     613   0.91088972    1.3656674   0.32464019 
     614   0.91009279    1.3644726   0.32698301 
     615    0.9094887    1.3635669   0.32866485 
     616   0.90837182    1.3618924   0.33128511 
     617   0.90687845    1.3596535   0.33433827 
     618   0.90649414    1.3590773   0.33585719 
     619   0.90788714    1.3611658   0.33431059 
     620   0.91000189    1.3643363    0.3310761 
     621   0.91255923    1.3681705   0.32730864 
     622   0.91471654    1.3714048   0.32542407 
     623   0.91486333    1.3716249   0.32624749 
     624   0.91252007    1.3681118   0.33078152 
     625   0.90872774     1.362426   0.33697842 
     626   0.90578649    1.3580163   0.34178224 
     627   0.90388359    1.3551634   0.34556661 
     628   0.90242583    1.3529778   0.34855156 
     629   0.90219023    1.3526246   0.34995232 
     630   0.90395276    1.3552671   0.34761529 
     631   0.90705695    1.3599211   0.34303801 
     632   0.90983689     1.364089   0.33970655 
     633    0.9116217    1.3667649   0.33734847 
     634   0.91339095    1.3694174   0.33546754 
     635   0.91424574     1.370699   0.33525663 
     636   0.91342003     1.369461   0.33766676 
     637   0.91313478    1.3690334   0.33928772 
     638   0.91408948    1.3704647   0.33843466 
